system:index,oid,B1,B2,B3,B4,B5,B6,B7,sr_atmos_opacity
LT05_191023_19860802_11,153170020,334.0,428.0,344.0,498.0,340.0,2929.0,137.0,192.0
LT05_191023_19860802_12,153170080,441.0,624.0,584.0,1146.0,599.0,2933.0,420.0,132.0
LT05_191023_19860802_13,153170090,591.0,864.0,972.0,1308.0,1076.0,2915.0,699.0,123.0
LT05_191023_19860818_12,153170080,654.0,922.0,758.0,1287.0,800.0,2879.0,587.0,279.0
LT05_191023_19860919_7,153150160,245.0,337.0,219.0,803.0,344.0,2836.0,185.0,95.0
LT05_191023_19860919_10,153160060,621.0,689.0,568.0,972.0,746.0,2831.0,445.0,50.0
LT05_191023_19860919_11,153170020,357.0,414.0,381.0,515.0,193.0,2846.0,77.0,144.0
LT05_191023_19860919_13,153170090,590.0,744.0,763.0,1012.0,1040.0,2836.0,813.0,160.0
LT05_191023_19861005_6,153150140,559.0,624.0,542.0,2443.0,1422.0,2802.0,585.0,23.0
LT05_191023_19861005_7,153150160,232.0,313.0,223.0,527.0,114.0,2816.0,40.0,8.0
LT05_191023_19861005_10,153160060,240.0,257.0,171.0,406.0,198.0,2831.0,220.0,9.0
LT05_191023_19861005_11,153170020,199.0,189.0,220.0,281.0,196.0,2846.0,159.0,9.0
LT05_191023_19861005_12,153170080,277.0,507.0,386.0,531.0,156.0,2821.0,221.0,9.0
LT05_191023_19861005_13,153170090,496.0,801.0,802.0,1072.0,945.0,2826.0,697.0,9.0
LT05_191023_19870704_5,153150060,559.0,707.0,522.0,1678.0,774.0,2924.0,434.0,289.0
LT05_191023_19870704_11,153170020,484.0,572.0,478.0,1009.0,550.0,2893.0,238.0,288.0
LT05_191023_19870720_5,153150060,705.0,789.0,623.0,1883.0,924.0,2906.0,335.0,178.0
LT05_191023_19870720_6,153150140,417.0,542.0,337.0,2794.0,1147.0,2883.0,454.0,186.0
LT05_191023_19870720_10,153160060,327.0,451.0,219.0,1115.0,581.0,2902.0,251.0,286.0
LT05_191023_19870720_11,153170020,311.0,373.0,262.0,657.0,249.0,2893.0,95.0,183.0
LT05_191023_19870821_5,153150060,432.0,501.0,432.0,1443.0,809.0,2888.0,415.0,193.0
LT05_191023_19870821_6,153150140,555.0,667.0,576.0,3028.0,1369.0,2836.0,592.0,231.0
LT05_191023_19870821_7,153150160,391.0,506.0,358.0,1102.0,616.0,2846.0,323.0,255.0
LT05_191023_19870821_10,153160060,642.0,771.0,590.0,1338.0,618.0,2860.0,324.0,181.0
LT05_191023_19870922_5,153150060,946.0,1071.0,902.0,1697.0,996.0,2841.0,534.0,288.0
LT05_191023_19870922_6,153150140,705.0,822.0,687.0,2677.0,1314.0,2860.0,589.0,287.0
LT05_191023_19870922_7,153150160,740.0,805.0,728.0,1120.0,506.0,2841.0,300.0,286.0
LT05_191023_19870922_9,153160050,624.0,704.0,584.0,884.0,471.0,2855.0,303.0,287.0
LT05_191023_19870922_11,153170020,769.0,825.0,744.0,1060.0,663.0,2865.0,300.0,238.0
LT05_191023_19870922_12,153170080,888.0,1008.0,901.0,1252.0,590.0,2841.0,302.0,266.0
LT05_191023_19870922_13,153170090,844.0,1055.0,1098.0,1486.0,1020.0,2850.0,865.0,265.0
LT05_191023_19871008_6,153150140,739.0,852.0,735.0,2287.0,1302.0,2826.0,624.0,278.0
LT05_191023_19871008_7,153150160,681.0,689.0,536.0,815.0,267.0,2836.0,152.0,267.0
LT05_191023_19871008_8,153160040,795.0,866.0,682.0,1124.0,460.0,2836.0,289.0,260.0
LT05_191023_19871008_10,153160060,686.0,765.0,470.0,889.0,407.0,2846.0,152.0,276.0
LT05_191023_19871008_11,153170020,737.0,824.0,714.0,953.0,404.0,2841.0,284.0,278.0
LT05_191023_19880417_5,153150060,342.0,431.0,361.0,466.0,542.0,2860.0,442.0,90.0
LT05_191023_19880417_6,153150140,420.0,547.0,579.0,1376.0,1219.0,2831.0,693.0,124.0
LT05_191023_19880417_7,153150160,302.0,315.0,302.0,453.0,389.0,2811.0,230.0,124.0
LT05_191023_19880417_9,153160050,302.0,356.0,219.0,300.0,190.0,2816.0,107.0,62.0
LT05_191023_19880417_10,153160060,326.0,376.0,314.0,416.0,361.0,2836.0,313.0,101.0
LT05_191023_19880417_11,153170020,282.0,402.0,299.0,345.0,191.0,2869.0,231.0,32.0
LT05_191023_19880417_12,153170080,411.0,536.0,452.0,728.0,598.0,2836.0,562.0,36.0
LT05_191023_19880417_13,153170090,512.0,832.0,859.0,979.0,1026.0,2816.0,682.0,19.0
LT05_191023_19880503_5,153150060,520.0,627.0,466.0,1144.0,775.0,2893.0,551.0,385.0
LT05_191023_19880503_6,153150140,559.0,593.0,517.0,1864.0,1157.0,2874.0,590.0,353.0
LT05_191023_19880503_7,153150160,524.0,569.0,498.0,723.0,475.0,2836.0,296.0,385.0
LT05_191023_19880503_8,153160040,480.0,597.0,443.0,755.0,541.0,2874.0,340.0,250.0
LT05_191023_19880503_9,153160050,454.0,476.0,338.0,452.0,138.0,2874.0,136.0,232.0
LT05_191023_19880503_10,153160060,509.0,617.0,461.0,876.0,480.0,2883.0,256.0,289.0
LT05_191023_19880503_11,153170020,477.0,510.0,445.0,533.0,280.0,2920.0,135.0,228.0
LT05_191023_19880620_10,153160060,334.0,399.0,259.0,918.0,281.0,2906.0,124.0,221.0
LT05_191023_19880620_11,153170020,286.0,429.0,288.0,728.0,311.0,2911.0,163.0,142.0
LT05_191023_19880908_5,153150060,389.0,609.0,559.0,983.0,855.0,2897.0,650.0,143.0
LT05_191023_19880908_8,153160040,302.0,381.0,272.0,1084.0,450.0,2888.0,216.0,106.0
LT05_191023_19880908_9,153160050,269.0,326.0,224.0,381.0,146.0,2888.0,24.0,118.0
LT05_191023_19880908_10,153160060,414.0,509.0,301.0,1573.0,747.0,2893.0,358.0,127.0
LT05_191023_19880908_11,153170020,259.0,207.0,128.0,216.0,93.0,2879.0,62.0,270.0
LT05_191023_19881026_6,153150140,496.0,531.0,435.0,1999.0,1207.0,2761.0,588.0,39.0
LT05_191023_19881026_7,153150160,336.0,423.0,347.0,496.0,295.0,2771.0,122.0,45.0
LT05_191023_19881026_8,153160040,575.0,529.0,433.0,824.0,568.0,2756.0,280.0,45.0
LT05_191023_19881026_9,153160050,508.0,456.0,440.0,512.0,302.0,2756.0,125.0,38.0
LT05_191023_19881026_10,153160060,440.0,439.0,497.0,659.0,403.0,2750.0,276.0,37.0
LT05_191023_19881026_11,153170020,414.0,371.0,370.0,355.0,349.0,2771.0,276.0,15.0
LT05_191023_19881026_12,153170080,490.0,715.0,592.0,829.0,461.0,2771.0,356.0,11.0
LT05_191023_19890404_5,153150060,525.0,577.0,561.0,706.0,836.0,2766.0,588.0,162.0
LT05_191023_19890404_6,153150140,498.0,627.0,648.0,1545.0,1296.0,2766.0,917.0,158.0
LT05_191023_19890404_7,153150160,522.0,560.0,459.0,596.0,333.0,2756.0,254.0,171.0
LT05_191023_19890404_8,153160040,455.0,528.0,474.0,804.0,635.0,2766.0,493.0,155.0
LT05_191023_19890404_10,153160060,428.0,424.0,341.0,505.0,467.0,2761.0,349.0,146.0
LT05_191023_19890404_11,153170020,425.0,558.0,459.0,545.0,332.0,2771.0,253.0,165.0
LT05_191023_19890404_12,153170080,574.0,630.0,561.0,752.0,467.0,2761.0,256.0,143.0
LT05_191023_19890404_13,153170090,677.0,972.0,1030.0,1331.0,1281.0,2766.0,953.0,149.0
LT05_191023_19890522_5,153150060,329.0,540.0,445.0,934.0,813.0,2915.0,462.0,116.0
LT05_191023_19890522_6,153150140,301.0,468.0,317.0,2832.0,1148.0,2879.0,534.0,98.0
LT05_191023_19890522_7,153150160,188.0,261.0,236.0,709.0,270.0,2883.0,95.0,43.0
LT05_191023_19890522_8,153160040,201.0,433.0,286.0,1201.0,500.0,2911.0,203.0,93.0
LT05_191023_19890522_9,153160050,230.0,252.0,227.0,289.0,191.0,2906.0,130.0,78.0
LT05_191023_19890522_10,153160060,240.0,336.0,266.0,671.0,398.0,2906.0,203.0,50.0
LT05_191023_19890522_11,153170020,182.0,332.0,265.0,780.0,447.0,2938.0,384.0,49.0
LT05_191023_19890522_12,153170080,376.0,603.0,566.0,1083.0,807.0,2902.0,457.0,25.0
LT05_191023_19890522_13,153170090,338.0,544.0,581.0,890.0,856.0,2893.0,529.0,83.0
LT05_191023_19890623_5,153150060,383.0,537.0,412.0,1230.0,961.0,2951.0,624.0,193.0
LT05_191023_19890623_6,153150140,270.0,457.0,274.0,2224.0,880.0,2906.0,319.0,195.0
LT05_191023_19890623_7,153150160,253.0,355.0,222.0,947.0,504.0,2902.0,205.0,151.0
LT05_191023_19890623_8,153160040,324.0,506.0,318.0,1624.0,479.0,2906.0,243.0,171.0
LT05_191023_19890623_9,153160050,331.0,422.0,242.0,586.0,210.0,2915.0,90.0,192.0
LT05_191023_19890623_10,153160060,376.0,494.0,308.0,984.0,476.0,2924.0,204.0,193.0
LT05_191023_19890725_6,153150140,236.0,398.0,284.0,2673.0,1138.0,2915.0,451.0,144.0
LT05_191023_19890725_8,153160040,317.0,389.0,275.0,1442.0,532.0,2924.0,216.0,77.0
LT05_191023_19890725_9,153160050,298.0,415.0,262.0,384.0,118.0,2915.0,137.0,111.0
LT05_191023_19890725_10,153160060,325.0,555.0,281.0,621.0,417.0,2929.0,213.0,144.0
LT05_191023_19890725_11,153170020,250.0,393.0,348.0,553.0,339.0,2938.0,176.0,48.0
LT05_191023_19890725_12,153170080,397.0,549.0,450.0,915.0,421.0,2933.0,331.0,54.0
LT05_191023_19890725_13,153170090,447.0,708.0,723.0,875.0,879.0,2924.0,674.0,17.0
LT05_191023_19890810_5,153150060,1164.0,1123.0,943.0,1513.0,596.0,2883.0,356.0,158.0
LT05_191023_19890810_7,153150160,775.0,802.0,626.0,1060.0,473.0,2879.0,226.0,195.0
LT05_191023_19890826_7,153150160,514.0,578.0,414.0,888.0,252.0,2888.0,63.0,173.0
LT05_191023_19890911_6,153150140,515.0,604.0,368.0,3401.0,1558.0,2874.0,575.0,211.0
LT05_191023_19890911_7,153150160,517.0,589.0,403.0,625.0,386.0,2874.0,218.0,219.0
LT05_191023_19890911_9,153160050,395.0,414.0,203.0,269.0,251.0,2883.0,121.0,178.0
LT05_191023_19890911_11,153170020,280.0,370.0,345.0,356.0,257.0,2893.0,125.0,55.0
LT05_191023_19890911_12,153170080,380.0,682.0,530.0,618.0,397.0,2883.0,274.0,31.0
LT05_191023_19890911_13,153170090,515.0,966.0,989.0,1310.0,1545.0,2883.0,1094.0,21.0
LT05_191023_19900407_5,153150060,452.0,586.0,441.0,639.0,564.0,2821.0,443.0,213.0
LT05_191023_19900407_6,153150140,478.0,654.0,544.0,1581.0,1024.0,2792.0,582.0,173.0
LT05_191023_19900407_8,153160040,423.0,461.0,421.0,698.0,432.0,2807.0,441.0,157.0
LT05_191023_19900407_9,153160050,386.0,468.0,297.0,309.0,138.0,2821.0,161.0,145.0
LT05_191023_19900407_12,153170080,426.0,578.0,480.0,749.0,528.0,2807.0,439.0,110.0
LT05_191023_19900423_9,153160050,678.0,754.0,552.0,797.0,215.0,2831.0,177.0,491.0
LT05_191023_19900423_12,153170080,760.0,943.0,763.0,959.0,502.0,2816.0,355.0,379.0
LT05_191023_19900509_5,153150060,392.0,532.0,504.0,1217.0,877.0,2960.0,579.0,267.0
LT05_191023_19900509_6,153150140,385.0,567.0,387.0,2968.0,1155.0,2920.0,496.0,180.0
LT05_191023_19900509_7,153150160,421.0,468.0,374.0,946.0,443.0,2897.0,212.0,289.0
LT05_191023_19900509_8,153160040,261.0,421.0,261.0,1215.0,564.0,2902.0,297.0,138.0
LT05_191023_19900509_9,153160050,273.0,306.0,195.0,344.0,229.0,2933.0,178.0,125.0
LT05_191023_19900509_10,153160060,399.0,522.0,348.0,1041.0,421.0,2929.0,295.0,180.0
LT05_191023_19900509_11,153170020,273.0,363.0,283.0,414.0,336.0,2933.0,176.0,155.0
LT05_191023_19900509_12,153170080,411.0,582.0,579.0,1209.0,645.0,2920.0,334.0,132.0
LT05_191023_19900509_13,153170090,450.0,733.0,747.0,1121.0,1004.0,2933.0,767.0,151.0
LT05_191023_19900525_5,153150060,478.0,701.0,550.0,2180.0,1226.0,2911.0,696.0,239.0
LT05_191023_19900525_6,153150140,316.0,518.0,356.0,3062.0,1352.0,2869.0,504.0,192.0
LT05_191023_19900525_7,153150160,367.0,411.0,299.0,1171.0,396.0,2874.0,202.0,152.0
LT05_191023_19900525_9,153160050,394.0,439.0,321.0,701.0,236.0,2879.0,165.0,193.0
LT05_191023_19900728_5,153150060,273.0,343.0,266.0,808.0,597.0,2947.0,378.0,120.0
LT05_191023_19900728_6,153150140,267.0,353.0,275.0,3228.0,1238.0,2915.0,457.0,96.0
LT05_191023_19900728_7,153150160,230.0,354.0,208.0,2071.0,954.0,2915.0,376.0,81.0
LT05_191023_19900728_8,153160040,279.0,399.0,281.0,1097.0,430.0,2933.0,179.0,82.0
LT05_191023_19900728_9,153160050,177.0,274.0,136.0,395.0,93.0,2915.0,100.0,96.0
LT05_191023_19900728_10,153160060,373.0,559.0,285.0,400.0,317.0,2929.0,180.0,67.0
LT05_191023_19900728_11,153170020,215.0,330.0,290.0,484.0,262.0,2929.0,140.0,44.0
LT05_191023_19900728_12,153170080,318.0,503.0,407.0,1173.0,621.0,2938.0,376.0,9.0
LT05_191023_19900728_13,153170090,342.0,801.0,804.0,1049.0,537.0,2924.0,686.0,18.0
LT05_191023_19900813_5,153150060,611.0,740.0,559.0,1332.0,767.0,2924.0,366.0,354.0
LT05_191023_19900813_6,153150140,529.0,634.0,510.0,2868.0,1167.0,2915.0,409.0,266.0
LT05_191023_19900813_7,153150160,505.0,572.0,417.0,1179.0,420.0,2911.0,187.0,281.0
LT05_191023_19900813_8,153160040,576.0,668.0,496.0,1281.0,578.0,2915.0,276.0,298.0
LT05_191023_19900813_10,153160060,493.0,607.0,409.0,953.0,424.0,2924.0,277.0,212.0
LT05_191023_19900813_11,153170020,516.0,579.0,504.0,988.0,450.0,2933.0,273.0,256.0
LT05_191023_19900813_12,153170080,740.0,844.0,652.0,1272.0,698.0,2915.0,451.0,302.0
LT05_191023_19900829_5,153150060,579.0,659.0,518.0,1181.0,831.0,2902.0,442.0,380.0
LT05_191023_19900829_6,153150140,557.0,698.0,507.0,2561.0,1363.0,2893.0,488.0,299.0
LT05_191023_19900829_7,153150160,305.0,487.0,328.0,714.0,321.0,2893.0,106.0,288.0
LT05_191023_19900829_8,153160040,494.0,600.0,424.0,1184.0,491.0,2897.0,251.0,289.0
LT05_191023_19900829_9,153160050,420.0,515.0,349.0,676.0,226.0,2902.0,156.0,262.0
LT05_191023_19900829_10,153160060,539.0,615.0,440.0,1077.0,457.0,2897.0,249.0,244.0
LT05_191023_19900829_11,153170020,426.0,551.0,511.0,930.0,555.0,2906.0,389.0,160.0
LT05_191023_19900829_12,153170080,364.0,504.0,426.0,897.0,464.0,2902.0,346.0,80.0
LT05_191023_19900829_13,153170090,532.0,865.0,902.0,1270.0,876.0,2911.0,1027.0,72.0
LT05_191023_19901016_5,153150060,599.0,638.0,545.0,966.0,627.0,2850.0,330.0,192.0
LT05_191023_19901016_7,153150160,540.0,597.0,584.0,703.0,462.0,2831.0,249.0,208.0
LT05_191023_19901016_11,153170020,676.0,721.0,620.0,799.0,363.0,2846.0,324.0,145.0
LT05_191023_19910410_5,153150060,387.0,455.0,334.0,426.0,428.0,2821.0,297.0,33.0
LT05_191023_19910410_6,153150140,432.0,535.0,486.0,1115.0,899.0,2792.0,611.0,56.0
LT05_191023_19910410_7,153150160,339.0,343.0,283.0,441.0,325.0,2792.0,202.0,135.0
LT05_191023_19910410_8,153160040,403.0,497.0,411.0,700.0,584.0,2781.0,521.0,41.0
LT05_191023_19910410_9,153160050,275.0,343.0,237.0,230.0,142.0,2802.0,71.0,69.0
LT05_191023_19910410_10,153160060,387.0,394.0,323.0,602.0,362.0,2816.0,205.0,49.0
LT05_191023_19910410_11,153170020,297.0,391.0,282.0,235.0,235.0,2816.0,116.0,41.0
LT05_191023_19910410_12,153170080,393.0,595.0,497.0,655.0,706.0,2807.0,429.0,13.0
LT05_191023_19910410_13,153170090,490.0,814.0,846.0,1057.0,950.0,2807.0,780.0,14.0
LT05_191023_19910528_6,153150140,399.0,587.0,378.0,2750.0,1190.0,2841.0,654.0,215.0
LT05_191023_19910528_8,153160040,337.0,487.0,362.0,1172.0,606.0,2860.0,315.0,171.0
LT05_191023_19910528_11,153170020,253.0,349.0,276.0,864.0,425.0,2902.0,277.0,25.0
LT05_191023_19910528_12,153170080,423.0,688.0,636.0,1428.0,940.0,2874.0,570.0,10.0
LT05_191023_19910528_13,153170090,510.0,1044.0,1047.0,1350.0,1579.0,2869.0,1187.0,26.0
LT05_191023_19910731_5,153150060,468.0,626.0,551.0,1659.0,813.0,2929.0,514.0,257.0
LT05_191023_19910731_6,153150140,383.0,523.0,385.0,3206.0,1195.0,2915.0,430.0,288.0
LT05_191023_19910731_7,153150160,412.0,559.0,380.0,933.0,221.0,2906.0,93.0,288.0
LT05_191023_19910731_8,153160040,406.0,479.0,424.0,1433.0,546.0,2911.0,345.0,288.0
LT05_191023_19910731_9,153160050,367.0,392.0,271.0,669.0,192.0,2906.0,94.0,288.0
LT05_191023_19910731_10,153160060,535.0,701.0,504.0,1160.0,458.0,2915.0,177.0,266.0
LT05_191023_19910731_12,153170080,605.0,693.0,572.0,979.0,514.0,2911.0,302.0,285.0
LT05_191023_19910816_5,153150060,774.0,868.0,705.0,1468.0,929.0,2933.0,547.0,642.0
LT05_191023_19910816_6,153150140,741.0,743.0,517.0,2885.0,1269.0,2911.0,496.0,450.0
LT05_191023_19910816_7,153150160,531.0,544.0,345.0,1101.0,374.0,2906.0,177.0,513.0
LT05_191023_19910816_8,153160040,759.0,873.0,630.0,1511.0,604.0,2915.0,316.0,384.0
LT05_191023_19910816_9,153160050,713.0,725.0,503.0,781.0,195.0,2929.0,93.0,387.0
LT05_191023_19910816_10,153160060,802.0,932.0,646.0,1216.0,572.0,2929.0,360.0,325.0
LT05_191023_19910816_11,153170020,687.0,758.0,618.0,1206.0,348.0,2911.0,137.0,384.0
LT05_191023_19910816_12,153170080,846.0,941.0,741.0,1621.0,605.0,2911.0,361.0,142.0
LT05_191023_19910816_13,153170090,739.0,954.0,912.0,1302.0,1002.0,2911.0,622.0,382.0
LT05_191023_19910901_5,153150060,410.0,473.0,359.0,1042.0,632.0,2888.0,253.0,249.0
LT05_191023_19910901_6,153150140,432.0,457.0,346.0,3264.0,1292.0,2879.0,396.0,184.0
LT05_191023_19910901_7,153150160,380.0,407.0,261.0,939.0,332.0,2879.0,160.0,172.0
LT05_191023_19910901_8,153160040,365.0,378.0,317.0,1048.0,499.0,2879.0,349.0,154.0
LT05_191023_19910901_9,153160050,337.0,374.0,186.0,452.0,169.0,2883.0,67.0,165.0
LT05_191023_19910901_11,153170020,329.0,418.0,355.0,742.0,299.0,2897.0,159.0,146.0
LT05_191023_19910901_12,153170080,370.0,567.0,481.0,764.0,435.0,2906.0,256.0,47.0
LT05_191023_19910901_13,153170090,474.0,781.0,709.0,1183.0,1074.0,2897.0,803.0,71.0
LT05_191023_19911003_5,153150060,447.0,478.0,419.0,877.0,604.0,2855.0,393.0,22.0
LT05_191023_19911003_6,153150140,373.0,508.0,395.0,3001.0,1554.0,2855.0,629.0,66.0
LT05_191023_19911003_7,153150160,254.0,304.0,221.0,917.0,431.0,2860.0,92.0,76.0
LT05_191023_19911003_8,153160040,387.0,435.0,276.0,929.0,394.0,2860.0,93.0,87.0
LT05_191023_19911003_10,153160060,409.0,391.0,347.0,923.0,597.0,2855.0,270.0,47.0
LT05_191023_19911003_12,153170080,574.0,587.0,514.0,629.0,272.0,2855.0,154.0,32.0
LT05_191023_19911003_13,153170090,490.0,820.0,770.0,1101.0,1081.0,2865.0,734.0,15.0
LT05_191023_19920514_5,153150060,709.0,847.0,741.0,1672.0,903.0,2869.0,521.0,247.0
LT05_191023_19920514_9,153160050,643.0,695.0,584.0,960.0,403.0,2865.0,166.0,287.0
LT05_191023_19920514_11,153170020,879.0,988.0,925.0,1361.0,648.0,2874.0,322.0,148.0
LT05_191023_19920514_12,153170080,482.0,839.0,670.0,891.0,625.0,2883.0,438.0,88.0
LT05_191023_19920514_13,153170090,803.0,1161.0,1337.0,1798.0,1562.0,2846.0,1353.0,139.0
LT05_191023_19920530_6,153150140,840.0,970.0,803.0,3142.0,1466.0,2883.0,505.0,286.0
LT05_191023_19920530_8,153160040,865.0,1015.0,839.0,2103.0,685.0,2897.0,314.0,286.0
LT05_191023_19920530_12,153170080,726.0,876.0,764.0,1246.0,495.0,2906.0,199.0,286.0
LT05_191023_19920701_5,153150060,564.0,748.0,699.0,1775.0,925.0,3002.0,656.0,289.0
LT05_191023_19920701_6,153150140,472.0,670.0,496.0,3737.0,1588.0,2960.0,502.0,256.0
LT05_191023_19920701_7,153150160,444.0,565.0,417.0,1047.0,523.0,2947.0,201.0,176.0
LT05_191023_19920701_9,153160050,553.0,593.0,437.0,1047.0,337.0,2955.0,200.0,232.0
LT05_191023_19920701_10,153160060,581.0,855.0,580.0,1438.0,655.0,2977.0,275.0,202.0
LT05_191023_19920701_11,153170020,599.0,670.0,601.0,998.0,387.0,2973.0,198.0,228.0
LT05_191023_19920701_13,153170090,689.0,938.0,984.0,1508.0,1279.0,2951.0,978.0,179.0
LT05_191023_19920717_5,153150060,656.0,890.0,885.0,1797.0,1511.0,2933.0,1030.0,221.0
LT05_191023_19920717_6,153150140,589.0,727.0,613.0,3632.0,1502.0,2883.0,636.0,174.0
LT05_191023_19920717_7,153150160,505.0,655.0,491.0,893.0,491.0,2865.0,326.0,110.0
LT05_191023_19920717_8,153160040,467.0,598.0,513.0,1491.0,523.0,2906.0,289.0,48.0
LT05_191023_19920717_9,153160050,406.0,474.0,412.0,824.0,309.0,2902.0,137.0,52.0
LT05_191023_19920717_10,153160060,591.0,712.0,538.0,1369.0,440.0,2902.0,211.0,68.0
LT05_191023_19920717_11,153170020,355.0,480.0,484.0,973.0,335.0,2938.0,212.0,9.0
LT05_191023_19920717_12,153170080,626.0,882.0,742.0,1404.0,919.0,2874.0,514.0,36.0
LT05_191023_19920717_13,153170090,608.0,872.0,1030.0,1479.0,1050.0,2902.0,891.0,64.0
LT05_191023_19920802_5,153150060,940.0,1036.0,861.0,1522.0,790.0,2911.0,392.0,60.0
LT05_191023_19920802_6,153150140,580.0,771.0,614.0,2778.0,1045.0,2893.0,350.0,60.0
LT05_191023_19920802_10,153160060,845.0,1026.0,854.0,1679.0,641.0,2841.0,348.0,60.0
LT05_191023_19920818_5,153150060,803.0,796.0,739.0,1140.0,427.0,2883.0,277.0,209.0
LT05_191023_19930415_5,153150060,735.0,713.0,753.0,912.0,871.0,2836.0,638.0,288.0
LT05_191023_19930415_6,153150140,758.0,819.0,793.0,1484.0,1435.0,2802.0,816.0,288.0
LT05_191023_19930415_7,153150160,566.0,620.0,512.0,723.0,336.0,2797.0,191.0,230.0
LT05_191023_19930415_10,153160060,595.0,673.0,552.0,817.0,553.0,2811.0,367.0,237.0
LT05_191023_19930415_11,153170020,636.0,735.0,685.0,725.0,489.0,2836.0,365.0,193.0
LT05_191023_19930415_12,153170080,758.0,954.0,858.0,1375.0,953.0,2821.0,673.0,179.0
LT05_191023_19930501_5,153150060,624.0,796.0,700.0,1377.0,926.0,2920.0,593.0,302.0
LT05_191023_19930501_6,153150140,575.0,831.0,609.0,2669.0,1280.0,2888.0,551.0,335.0
LT05_191023_19930501_7,153150160,517.0,547.0,465.0,790.0,308.0,2888.0,216.0,288.0
LT05_191023_19930501_9,153160050,725.0,831.0,598.0,1093.0,418.0,2893.0,212.0,471.0
LT05_191023_19930501_10,153160060,583.0,669.0,480.0,1188.0,539.0,2906.0,298.0,349.0
LT05_191023_19930501_11,153170020,892.0,976.0,799.0,1407.0,414.0,2911.0,253.0,451.0
LT05_191023_19930517_5,153150060,370.0,547.0,505.0,1223.0,693.0,2929.0,432.0,180.0
LT05_191023_19930517_6,153150140,328.0,518.0,344.0,2813.0,1272.0,2888.0,618.0,140.0
LT05_191023_19930517_7,153150160,295.0,439.0,317.0,1059.0,374.0,2888.0,167.0,111.0
LT05_191023_19930517_8,153160040,313.0,492.0,359.0,1413.0,639.0,2906.0,318.0,101.0
LT05_191023_19930517_9,153160050,269.0,364.0,222.0,482.0,139.0,2902.0,131.0,107.0
LT05_191023_19930517_10,153160060,313.0,449.0,326.0,1175.0,453.0,2920.0,243.0,92.0
LT05_191023_19930517_11,153170020,292.0,408.0,394.0,979.0,425.0,2924.0,205.0,79.0
LT05_191023_19930517_12,153170080,484.0,836.0,705.0,1099.0,714.0,2924.0,427.0,39.0
LT05_191023_19930517_13,153170090,442.0,701.0,760.0,1056.0,685.0,2915.0,1311.0,70.0
LT05_191023_19940504_7,153150160,435.0,551.0,464.0,895.0,495.0,2781.0,329.0,187.0
LT05_191023_19940504_8,153160040,438.0,565.0,477.0,1070.0,799.0,2807.0,563.0,54.0
LT05_191023_19940504_9,153160050,280.0,309.0,203.0,439.0,232.0,2831.0,138.0,38.0
LT05_191023_19940504_10,153160060,269.0,375.0,291.0,945.0,498.0,2841.0,291.0,75.0
LT05_191023_19940504_11,153170020,296.0,394.0,342.0,631.0,231.0,2860.0,176.0,20.0
LT05_191023_19940504_12,153170080,386.0,656.0,585.0,790.0,580.0,2836.0,407.0,24.0
LT05_191023_19940504_13,153170090,448.0,655.0,721.0,905.0,712.0,2831.0,785.0,14.0
LT05_191023_19940621_5,153150060,326.0,503.0,367.0,1407.0,554.0,2897.0,315.0,141.0
LT05_191023_19940621_10,153160060,252.0,355.0,251.0,900.0,501.0,2883.0,277.0,85.0
LT05_191023_19940621_11,153170020,232.0,329.0,265.0,823.0,347.0,2883.0,131.0,44.0
LT05_191023_19940621_12,153170080,403.0,727.0,648.0,1316.0,914.0,2865.0,680.0,64.0
LT05_191023_19940621_13,153170090,404.0,756.0,672.0,1161.0,1092.0,2850.0,679.0,89.0
LT05_191023_19940707_5,153150060,266.0,416.0,333.0,1113.0,880.0,2964.0,432.0,68.0
LT05_191023_19940707_6,153150140,266.0,415.0,300.0,3406.0,1298.0,2920.0,469.0,65.0
LT05_191023_19940707_7,153150160,226.0,320.0,157.0,563.0,482.0,2920.0,169.0,84.0
LT05_191023_19940707_8,153160040,304.0,508.0,343.0,1339.0,538.0,2938.0,319.0,39.0
LT05_191023_19940707_9,153160050,246.0,291.0,167.0,415.0,169.0,2924.0,95.0,71.0
LT05_191023_19940707_10,153160060,233.0,338.0,207.0,1182.0,509.0,2942.0,170.0,48.0
LT05_191023_19940707_11,153170020,209.0,429.0,282.0,498.0,327.0,2938.0,133.0,12.0
LT05_191023_19940707_12,153170080,412.0,633.0,606.0,1255.0,846.0,2942.0,538.0,8.0
LT05_191023_19940707_13,153170090,501.0,945.0,922.0,1213.0,1334.0,2929.0,831.0,13.0
LT05_191023_19940723_5,153150060,440.0,477.0,410.0,1245.0,783.0,2964.0,454.0,289.0
LT05_191023_19940723_7,153150160,375.0,467.0,335.0,1320.0,443.0,2938.0,213.0,192.0
LT05_191023_19940723_9,153160050,369.0,428.0,334.0,595.0,213.0,2947.0,89.0,289.0
LT05_191023_19940723_10,153160060,600.0,783.0,443.0,1112.0,721.0,2960.0,292.0,192.0
LT05_191023_19940723_11,153170020,444.0,574.0,491.0,863.0,361.0,2951.0,291.0,142.0
LT05_191023_19940723_13,153170090,507.0,811.0,716.0,951.0,1152.0,2938.0,754.0,69.0
LT05_191023_19940808_5,153150060,531.0,658.0,631.0,1562.0,745.0,2964.0,483.0,215.0
