"oid";"SR_B1";"SR_B2";"SR_B3";"SR_B4";"SR_B5";"SR_B6";"SR_B7";"ST_B10";"date"
153190080;0,0102375;0,02143;0,065485;0,048765;0,0308625;0,0183775;0,0146925;299,46807644;2016-05-25
154170090;0,01395;0,01934;0,03826;0,030065;0,02209;0,00806499999999999;0,00611249999999999;294,70677458;2016-05-25
154170190;0,01395;0,01835;0,0267925;0,01219;0,0157375;0,00935749999999999;0,00682749999999999;294,89134766;2016-05-25
153190080;0,00586500000000001;0,0177175;0,0447775;0,0379025;0,05718;0,030835;0,0184325;304,28406662;2016-06-26
153170130;0,0160675;0,019505;0,037545;0,0182675;0,00894500000000001;0,00558999999999998;0,003555;295,52709938;2016-08-29
154170090;0,013785;0,01538;0,0253075;0,0188175;0,0346575;0,0226675;0,015435;293,61984422;2016-08-29
153170130;0,003885;0,0106225;0,0407625;0,0174975;0,00878000000000001;0,00440750000000001;0,00306000000000001;295,71509048;2016-09-14
153190080;0,00911000000000001;0,015105;0,0442825;0,032815;0,0273425;0,013125;0,00743250000000001;297,5300591;2016-09-14
154170090;0,018075;0,0192575;0,02759;0,019505;0,0176075;0,00726750000000001;0,003775;294,99047024;2016-09-14
154170140;0,0199175;0,0240975;0,0395525;0,02374;0,0168925;0,00743250000000001;0,00402249999999998;295,34594432;2016-09-14
154170190;0,02506;0,036335;0,0656775;0,033915;0,023685;0,01043;0,00581000000000001;294,91185578;2016-09-14
153190080;0,0051225;0,0125475;0,025445;0,021815;0,02517;0,015655;0,01153;280,65529436;2016-10-16
153170130;0,00778999999999999;0,0103475;0,0157925;0,0087525;0,00767999999999999;0,003995;0,0027025;283,36920224;2017-04-10
153190080;0,00647;0,0146375;0,0272325;0,0237675;0,0193675;0,011695;0,00781750000000001;287,71350566;2017-04-10
154170090;0,025665;0,0280575;0,0388925;0,0328975;0,0206325;0,00784499999999999;0,0050675;286,89659888;2017-04-10
154170140;0,0244275;0,0240425;0,0273975;0,0204125;0,018515;0,00861499999999998;0,0058375;287,31359732;2017-04-10
154170190;0,00479250000000001;0,0083125;0,017085;0,01087;0,017855;0,012135;0,00759750000000001;283,9263395;2017-04-10
153170130;0,014005;0,0167825;0,023795;0,0140325;0,012795;0,00536999999999999;0,00328000000000001;285,17733482;2017-05-12
153190080;0,0051225;0,0125475;0,0255825;0,0222275;0,0148025;0,00671749999999999;0,00476499999999999;291,06316526;2017-05-12
154170090;0,0133725;0,0151875;0,0248675;0,0219525;0,00944;0,00429750000000001;0,00300500000000001;286,91027096;2017-05-12
154170140;0,0159575;0,0155725;0,019725;0,013675;0,00919249999999999;0,0054525;0,00391249999999999;287,64856328;2017-05-12
154170190;0,00795499999999999;0,011035;0,0192575;0,00905500000000001;0,00776250000000001;0,00487499999999999;0,00385749999999999;285,37557998;2017-05-12
153170130;0,0113925;0,016975;0,027315;0,0157375;0,012465;0,00922000000000001;0,00770750000000001;294,5905619;2017-05-28
154170090;0,0120525;0,016755;0,0325125;0,0265725;0,01626;0,00927500000000001;0,007185;297,24636344;2017-05-28
154170140;0,017745;0,0206325;0,0271775;0,01956;0,016535;0,01186;0,00955;296,7097343;2017-05-28
154170190;0,0116675;0,0177725;0,03441;0,021155;0,0221175;0,0151875;0,01329;294,7956431;2017-05-28
154170090;0,014775;0,018185;0,0365;0,0265175;0,022585;0,0079275;0,00514999999999999;293,8727777;2017-07-15
154170140;0,0203575;0,0226675;0,03353;0,018625;0,02044;0,014775;0,01098;294,09153098;2017-07-15
153170130;0,017635;0,0215125;0,0284975;0,0215125;0,028415;0,016975;0,0109525;282,9009335;2018-04-13
153190080;0,01021;0,0187075;0,0331175;0,03067;0,029405;0,0228875;0,0152425;290,34538106;2018-04-13
154170090;0,0283875;0,0330625;0,039525;0,038755;0,038755;0,0272325;0,0167275;287,89807874;2018-04-13
154170140;0,02561;0,0286625;0,0350975;0,0295425;0,03683;0,023795;0,0156825;287,9083328;2018-04-13
154170190;0,0171675;0,0239875;0,03573;0,0299;0,0397175;0,0289925;0,020605;283,79645474;2018-04-13
153170130;0,00702;0,01153;0,019505;0,0124925;0,0171675;0,00908249999999999;0,00627749999999999;289,85318618;2018-04-29
154170090;0,0232725;0,0232175;0,0284975;0,025665;0,017635;0,00900000000000001;0,00586500000000001;291,67499084;2018-04-29
154170140;0,0103475;0,013455;0,0194775;0,0159575;0,0173325;0,010595;0,00693749999999999;292,4884796;2018-04-29
154170190;0,012245;0,018735;0,0321275;0,0233825;0,0357025;0,0205775;0,0142525;288,31165916;2018-04-29
153170130;0,01197;0,01582;0,0247025;0,013785;0,0130975;0,00715749999999998;0,0049025;299,43047822;2018-05-31
153190080;0,00413249999999998;0,0108975;0,02341;0,0171675;0,0235475;0,0108425;0,00710249999999998;302,22641858;2018-05-31
154170090;0,0112825;0,016535;0,03408;0,026875;0,0223925;0,00699249999999998;0,00457250000000001;297,33181394;2018-05-31
154170140;0,019945;0,022255;0,02968;0,02011;0,0289375;0,01175;0,00671749999999999;300,26789312;2018-05-31
154170190;0,01054;0,0174975;0,0386725;0,0180475;0,02319;0,023685;0,0161775;298,3503839;2018-05-31
153190080;0,00300500000000001;0,01131;0,0296525;0,0233275;0,02418;0,014775;0,0109525;301,25228288;2018-06-16
154170090;0,0126025;0,017085;0,035015;0,0277275;0,030945;0,0121075;0,00636;295,61254988;2018-06-16
153170130;0,0260225;0,03782;0,070325;0,0316875;0,0116675;0,00454499999999999;0,00300500000000001;300,08673806;2018-08-03
153190080;0,0180475;0,0358675;0,072305;0,0610575;0,0760725;0,037215;0,0306425;301,87778054;2018-08-03
154170090;0,01164;0,0151875;0,0302025;0,022035;0,0157925;0,00525999999999999;0,00278500000000001;300,73957988;2018-08-03
154170140;0,000145000000000006;0,00770750000000001;0,0236575;0,0119975;0,00748750000000001;0,004105;0,00339;299,88507488;2018-08-03
154170190;0,010595;0,0246475;0,057345;0,020605;0,00968749999999999;0,00916500000000001;0,00748750000000001;299,97736142;2018-08-03
153170130;0,0166175;0,0270675;0,059875;0,03309;0,0293775;0,0211275;0,0155175;296,51490716;2018-08-19
154170190;0,022365;0,0360325;0,0733775;0,0419725;0,0779425;0,0499475;0,0388925;286,77013214;2018-08-19
153190080;0,003995;0,0139775;0,03485;0,0319075;0,0479125;0,0348225;0,0262975;293,18575568;2018-09-20
153170130;0,00195999999999999;0,0085875;0,0192575;0,0115575;0,0108425;0,00688249999999999;0,00459999999999999;286,42833014;2018-10-06
153190080;0,00536999999999999;0,0113375;0,0231075;0,02066;0,0248675;0,01516;0,012905;286,70860778;2018-10-06
154170090;0,00732250000000001;0,0114475;0,027645;0,01747;0,010045;0,00459999999999999;0,00330749999999999;286,59923114;2018-10-06
154170140;0,00927500000000001;0,0118325;0,01714;0,0119425;0,0117775;0,0057275;0,0028125;287,70666962;2018-10-06
154170190;0,0135375;0,0186525;0,027205;0,01857;0,01428;0,00844999999999999;0,00592000000000001;286,97521334;2018-10-06
153170130;0,000200000000000006;0,004215;0,01241;0,0054525;0,00385749999999999;0,00339;0,00300500000000001;282,5762216;2019-04-16
153190080;0,00339;0,010485;0,025225;0,0217325;0,0124375;0,00952249999999999;0,006525;288,32533124;2019-04-16
154170090;0,020385;0,0222275;0,0318525;0,0250325;0,0139775;0,00682749999999999;0,00481999999999999;283,92975752;2019-04-16
154170140;0,0209625;0,021155;0,02341;0,01747;0,01263;0,0083675;0,00575499999999998;284,1997811;2019-04-16
154170190;0,0083675;0,0108425;0,0177725;0,011145;0,00933;0,00704749999999998;0,0057275;282,46684496;2019-04-16
153170130;0,0187625;0,0220625;0,02858;0,0156275;0,0118325;0,00594749999999999;0,00394;296,91823352;2019-06-03
153190080;0,00039249999999999;0,00872499999999998;0,033475;0,024125;0,018185;0,007295;0,0056175;299,7688622;2019-06-03
154170090;0,0116675;0,01681;0,0387;0,0277;0,0171675;0,00627749999999999;0,00363749999999999;297,8035007;2019-06-03
154170140;9,00000000000067e-05;0,00424249999999998;0,0150775;0,00443499999999999;0,00839499999999999;0,00622249999999999;0,0050675;298,18290092;2019-06-03
154170190;0,02264;0,0277;0,0411475;0,020715;0,0166175;0,00908249999999999;0,00699249999999998;295,18529738;2019-06-03
153170130;0,00594749999999999;0,00944;0,01791;0,0058375;0,01098;0,00699249999999998;0,00564499999999998;297,48220682;2019-06-19
154170090;0,01417;0,0195875;0,0445025;0,031055;0,037655;0,0157925;0,010375;297,65994386;2019-06-19
154170190;0,0259125;0,0380125;0,060315;0,0281675;0,0356475;0,0171675;0,011365;298,367474;2019-06-19
154170140;0,017525;0,019175;0,02638;0,016095;0,0117225;0,00553499999999998;0,00440750000000001;292,84395368;2019-07-05
154170190;0,0253075;0,0361425;0,0564375;0,0273975;0,01681;0,0104025;0,0080925;292,8815519;2019-07-05
154170090;0,01494;0,016865;0,0331725;0,02;0,0155725;0,00525999999999999;0,00330749999999999;295,64673008;2019-08-22
154170140;0,01032;0,017855;0,0396625;0,0229975;0,016975;0,01076;0,00767999999999999;294,50852942;2019-08-22
153190080;0,000557499999999989;0,00627749999999999;0,02704;0,0199725;0,014335;0,0100175;0,00957749999999999;291,98603066;2020-05-20
154170090;0,013455;0,018075;0,0349325;0,0268475;0,0161225;0,00655249999999999;0,0050675;288,29456906;2020-05-20
154170140;0,0148575;0,01681;0,02649;0,0170575;0,0205225;0,00671749999999999;0,004105;294,23508782;2020-07-23
154170190;0,0167825;0,0343275;0,065925;0,019835;0,00872499999999998;0,00778999999999999;0,00669;294,67259438;2020-07-23
153170130;0,0266275;0,04244;0,08193;0,038645;0,01857;0,00735;0,00427;299,905583;2020-08-08
153190080;0,00217999999999999;0,00806499999999999;0,02704;0,0191475;0,0193675;0,010265;0,006415;304,22596028;2020-08-08
154170140;0,0181025;0,02462;0,0410925;0,02583;0,025005;0,0108425;0,00586500000000001;302,32895918;2020-08-08
154170190;0,0277275;0,037655;0,054375;0,02704;0,032925;0,0162875;0,011145;300,6404573;2020-08-08
154170140;0,0160125;0,0179375;0,027095;0,01384;0,0105675;0,00715749999999998;0,00440750000000001;294,71702864;2020-08-24
154170190;0,00457250000000001;0,00902749999999999;0,0178825;0,00424249999999998;0,0052325;0,0053425;0,00481999999999999;291,43914746;2020-09-09
153190080;0,00817499999999999;0,0210725;0,04497;0,0391675;0,060535;0,0351525;0,025995;290,0958656;2020-09-25
153170130;0,01318;0,0225025;0,039085;0,0321825;0,0523125;0,0328975;0,0256375;279,43506122;2020-10-11
153190080;0,00201499999999999;0,006415;0,018735;0,01703;0,0150775;0,00850499999999998;0,0055075;285,39267008;2020-10-11
154170090;0,01142;0,014555;0,0303675;0,0185975;0,00990749999999999;0,00564499999999998;0,004105;285,44394038;2020-10-11
154170140;0,0101825;0,01362;0,0203575;0,0141425;0,013895;0,00850499999999998;0,00385749999999999;285,54306296;2020-10-11
154170190;0,0116675;0,0168925;0,0239875;0,0139225;0,021045;0,0153525;0,01054;285,48837464;2020-10-11
153190080;0,00314249999999999;0,0128225;0,0321275;0,0248675;0,021045;0,0104575;0,00894500000000001;289,43276972;2021-04-21
154170090;0,0258025;0,027645;0,0392775;0,0323475;0,02033;0,0104025;0,006965;286,62315728;2021-04-21
154170140;0,0083675;0,012575;0,02374;0,015765;0,0162875;0,011255;0,00754250000000001;286,14463448;2021-04-21
154170190;0,00946749999999999;0,0143625;0,0239875;0,014445;0,0204125;0,012905;0,00930249999999999;283,56061136;2021-04-21
154170090;0,02066;0,0250875;0,042385;0,0354275;0,0209625;0,00600249999999999;0,00427;283,86481514;2021-05-07
153170130;0,013895;0,018735;0,0304225;0,0162325;0,01857;0,0123;0,00913749999999999;297,2566175;2021-06-08
153190080;0,0122175;0,02627;0,06928;0,0576475;0,04695;0,0289925;0,02275;299,72442794;2021-06-08
154170190;0,0179925;0,024125;0,0383425;0,0251425;0,0449975;0,02935;0,0238225;292,06806314;2021-06-08
153190080;0,000969999999999999;0,00765250000000001;0,01604;0,016425;0,012135;0,0082025;0,0050125;282,38139446;2021-10-30
154170090;0,020275;0,021925;0,0333925;0,0229425;0,0131525;0,00655249999999999;0,00435250000000001;282,27201782;2021-10-30
154170140;0,013785;0,0149675;0,022915;0,01571;0,0214025;0,0156275;0,01318;281,1406532;2021-10-30
154170190;0,00748750000000001;0,014005;0,0226125;0,0136475;0,018845;0,016865;0,0128775;281,4995453;2021-10-30
152170140;0,02099;0,0223375;0,0237125;0,015215;0,01329;0,00773499999999999;0,0054525;280,7988512;2013-04-15
152180080;0,0056725;0,011475;0,025335;0,01637;0,012905;0,0087525;0,00927500000000001;285,83017664;2013-04-15
153170020;0,010815;0,0131525;0,0198075;0,0132625;0,0158475;0,0108425;0,0083675;281,93021582;2013-04-15
153170080;0,02132;0,026215;0,036885;0,0297625;0,0249775;0,015765;0,012685;275,84614022;2013-04-15
153170090;0,0112825;0,0136475;0,02;0,0133175;0,0101275;0,006745;0,0056725;279,47607746;2013-04-15
153170130;0,0235475;0,0247575;0,0311925;0,0266825;0,02935;0,0171675;0,014115;276,48530996;2013-04-15
153190070;0,0408725;0,045905;0,05443;0,0487375;0,0393325;0,0209625;0,016645;276,97408682;2013-04-15
153170020;0,0140325;0,014555;0,019285;0,01296;0,01538;0,010815;0,00855999999999998;290,3180369;2013-05-01
153170090;0,00933;0,011365;0,017305;0,011805;0,0122175;0,00891749999999999;0,00660749999999999;289,0533695;2013-05-01
153190070;0,00481999999999999;0,00781750000000001;0,01527;0,0088625;0,00952249999999999;0,00743250000000001;0,00498499999999999;288,28773302;2013-05-01
152180080;0,00930249999999999;0,0196425;0,0476925;0,0369675;0,0634225;0,034465;0,0289375;293,64718838;2013-05-17
153170090;0,0156275;0,01945;0,0329525;0,02616;0,051845;0,03287;0,025665;288,81752612;2013-05-17
153190070;0,0416975;0,0455475;0,05608;0,051185;0,055255;0,0448325;0,0365;296,55934142;2013-05-17
153190080;0,000117499999999993;0,0106775;0,037765;0,0282225;0,0229425;0,014555;0,01296;299,67315764;2013-05-17
152170140;0,0083675;0,013675;0,0238225;0,0116675;0,0228325;0,0140325;0,01098;298,6067354;2013-07-04
153190080;0,00416;0,015215;0,0382875;0,0335575;0,05531;0,0332;0,0266825;301,04036564;2013-07-04
153190070;0,02902;0,0333925;0,040955;0,0341075;0,037435;0,032155;0,0267925;293,7018767;2013-07-20
153190080;0,000502499999999989;0,010815;0,030835;0,0282775;0,0432375;0,03386;0,0272325;296,92506956;2013-07-20
152170140;0,0124375;0,016535;0,0270675;0,01439;0,018625;0,0110075;0,0081475;300,16877054;2013-08-05
153170020;0,00239999999999999;0,00817499999999999;0,0218425;0,0122175;0,02528;0,01373;0,00902749999999999;297,62576366;2013-08-05
153170090;0,0020975;0,00429750000000001;0,01758;0,00735;0,0136475;0,00592000000000001;0,00429750000000001;299,47491248;2013-08-05
152170140;0,0079275;0,0101;0,0153525;0,006525;0,00655249999999999;0,00454499999999999;0,003995;294,26243198;2013-09-06
152180080;0,00655249999999999;0,011695;0,03188;0,01978;0,0277;0,01527;0,0117775;296,00220416;2013-09-06
153170020;0,00633249999999999;0,0082025;0,0144725;0,00715749999999998;0,00732250000000001;0,00644249999999999;0,0051775;294,18381752;2013-09-06
153170090;0,0050125;0,00633249999999999;0,0135375;0,00715749999999998;0,00558999999999998;0,00446250000000001;0,00328000000000001;293,17550162;2013-09-06
153190070;0,00614000000000001;0,009605;0,0123;0,00699249999999998;0,0079825;0,0048475;0,0027025;293,31564044;2013-09-06
153190080;0,000365000000000004;0,00564499999999998;0,017855;0,0130975;0,0104575;0,00558999999999998;0,0053975;295,68774632;2013-09-06
152170140;0,0187075;0,0287175;0,0417525;0,0328975;0,0509375;0,03672;0,0288;282,68218022;2014-04-02
152180080;0,000585000000000002;0,00990749999999999;0,029625;0,024785;0,02077;0,0222825;0,0153525;285,19784294;2014-04-02
153170020;0,0165625;0,0256925;0,04057;0,036115;0,066145;0,0530825;0,0429075;279,8930759;2014-04-02
153170090;0,0079275;0,010595;0,0198625;0,01329;0,0151325;0,010595;0,00756999999999999;281,97123206;2014-04-02
153190070;0,013785;0,01989;0,0306425;0,0236025;0,0304225;0,0214025;0,0168375;279,4829135;2014-04-02
153190080;0,00454499999999999;0,0140325;0,0374075;0,0309175;0,023905;0,0171125;0,0123275;287,40588386;2014-04-18
152170140;0,0117775;0,01516;0,0214025;0,01021;0,0128225;0,00581000000000001;0,00427;293,37032876;2014-05-20
152180080;0,00520499999999999;0,013675;0,0298175;0,0230525;0,02572;0,0116125;0,00586500000000001;299,1707087;2014-05-20
153170020;0,0028125;0,00600249999999999;0,015325;0,00372;0,014115;0,0052875;0,003775;294,0265886;2014-05-20
153170090;0,00470999999999999;0,00850499999999998;0,01769;0,00756999999999999;0,01384;0,00597500000000001;0,00407749999999998;292,74141308;2014-05-20
153190070;0,009935;0,0143075;0,02308;0,0120525;0,020055;0,00850499999999998;0,00608500000000001;294,4196609;2014-05-20
152170140;0,02286;0,02495;0,02979;0,01868;0,0259125;0,014005;0,010815;291,77411342;2014-06-05
152180080;0,01054;0,0203025;0,03694;0,0287175;0,0292675;0,016755;0,01142;298,54521104;2014-06-05
153170020;0,0118325;0,01593;0,0318525;0,0172775;0,05234;0,0156825;0,010925;292,74824912;2014-06-05
153170080;0,00878000000000001;0,0146375;0,0250325;0,015435;0,02506;0,009495;0,00605749999999999;292,53291386;2014-06-05
153170090;0,0138675;0,019065;0,03166;0,02154;0,034905;0,016425;0,0121625;293,46603332;2014-06-05
153190070;0,0217325;0,0265725;0,037655;0,0277825;0,041615;0,0227225;0,01692;294,08469494;2014-06-05
152180080;0,0118875;0,0237125;0,0732675;0,0464825;0,0368575;0,00795499999999999;0,00688249999999999;306,80656538;2014-07-07
153170020;0,00952249999999999;0,013455;0,023355;0,01241;0,0173875;0,00737750000000001;0,00435250000000001;301,2898811;2014-07-07
153190070;0,00638749999999999;0,0124925;0,02858;0,0155175;0,029295;0,0155175;0,0112825;300,5379167;2014-07-07
153170020;0,0106225;0,01483;0,02946;0,015105;0,014445;0,00968749999999999;0,00677249999999999;299,7859523;2014-07-23
153170090;0,00190499999999999;0,00476499999999999;0,022035;0,00638749999999999;0,00424249999999998;0,00492999999999999;0,00448999999999999;298,42216232;2014-07-23
153170020;0,02616;0,032045;0,0456025;0,034795;0,04849;0,018625;0,0111175;298,90410314;2014-08-08
152170140;0,0158475;0,0258025;0,041835;0,035235;0,0607825;0,0405425;0,03298;279,82813352;2014-10-27
153190070;0,00811999999999999;0,0148575;0,0262975;0,021265;0,031;0,0194775;0,0138675;281,3457344;2014-10-27
152170140;0,0135925;0,01516;0,0216775;0,0121075;0,0118325;0,00762499999999999;0,00616749999999999;285,01326986;2015-04-21
153170020;0,00691;0,0103475;0,0179925;0,0105125;0,012135;0,00900000000000001;0,00691;286,47960044;2015-04-21
153170090;0,006415;0,01032;0,017965;0,0115025;0,0084225;0,00710249999999998;0,00603000000000001;285,3960881;2015-04-21
153190070;0,00633249999999999;0,01219;0,022255;0,015215;0,0165075;0,012685;0,0109525;284,48689478;2015-04-21
153190080;0,001025;0,00968749999999999;0,02913;0,02275;0,016755;0,0117775;0,0106775;288,34925738;2015-04-21
152170140;0,00941249999999999;0,011365;0,0181025;0,00839499999999999;0,0108425;0,00677249999999999;0,0049575;288,7115675;2015-05-07
153170080;0,00402249999999998;0,00883500000000001;0,0178825;0,00996249999999999;0,00756999999999999;0,00633249999999999;0,00525999999999999;287,02306562;2015-05-07
153190070;0,01043;0,0127675;0,0186525;0,0105125;0,012795;0,00622249999999999;0,00429750000000001;289,80191588;2015-05-07
153190070;0,0127675;0,015655;0,020935;0,0129875;0,02286;0,0109525;0,00704749999999998;293,34982064;2015-06-08
152170140;0,0178825;0,0256375;0,040625;0,024565;0,0300925;0,0152425;0,00990749999999999;302,1614762;2015-08-11
152180080;0,010595;0,0264625;0,07599;0,0490675;0,0536325;0,0219525;0,01098;303,72009332;2015-08-11
153170020;0,00644249999999999;0,0112275;0,0255825;0,01549;0,0242625;0,014555;0,0102925;302,84849822;2015-08-11
153170080;0,00250999999999998;0,00850499999999998;0,023905;0,010925;0,00748750000000001;0,004215;0,00322500000000001;300,69856364;2015-08-11
153170090;0,00462750000000001;0,0084775;0,0234375;0,0126575;0,0162325;0,00855999999999998;0,00564499999999998;301,2044306;2015-08-11
153190070;0,0123825;0,02154;0,042935;0,02209;0,01769;0,00756999999999999;0,00446250000000001;299,49200258;2015-08-11
152170140;0,014445;0,0163975;0,02044;0,00979749999999999;0,00897249999999999;0,00647;0,00470999999999999;290,91277238;2015-09-28
153170080;0,0104575;0,0199725;0,02858;0,019725;0,0275625;0,0294875;0,0228875;279,98878046;2016-04-07
152170140;0,0241525;0,02495;0,0307525;0,0167825;0,01945;0,0086425;0,00627749999999999;294,0436787;2016-05-09
153170020;0,00380249999999999;0,00839499999999999;0,0207425;0,00944;0,0194775;0,00977;0,00721249999999998;295,06224866;2016-05-09
153170090;0,00748750000000001;0,0108975;0,0215675;0,0108425;0,015105;0,007185;0,00581000000000001;293,53781174;2016-05-09
153190070;0,0113925;0,0166725;0,027645;0,017745;0,0269575;0,012355;0,00759750000000001;294,07102286;2016-05-09
152170140;0,0187625;0,021485;0,0285525;0,01494;0,0212925;0,0100725;0,00784499999999999;297,2907977;2016-05-25
152180080;0,01043;0,0225025;0,06169;0,0417525;0,0288;0,01153;0,00658;303,12877586;2016-05-25
153170020;0,0085325;0,0130975;0,023905;0,0124925;0,0248675;0,0101275;0,00702;297,06179036;2016-05-25
153170090;0,0115575;0,01461;0,0217325;0,0122725;0,01747;0,00732250000000001;0,00470999999999999;296,08765466;2016-05-25
153170020;0,01263;0,01439;0,0211;0,010815;0,0167;0,00811999999999999;0,00600249999999999;295,25365778;2016-06-10
153190070;0,0128775;0,0150775;0,0242625;0,0110075;0,021265;0,0078725;0,00440750000000001;293,55831986;2016-06-10
153170020;0,022695;0,02055;0,02561;0,0126575;0,0120525;0,00968749999999999;0,00839499999999999;298,17606488;2016-08-29
153170080;0,00212499999999999;0,0053425;0,01857;0,00479250000000001;0,000172499999999992;0,00306000000000001;0,00336249999999999;295,59545978;2016-08-29
153170090;0,0020975;0,0026475;0,0139225;0,00250999999999998;0,0028125;0,00330749999999999;0,00347249999999999;297,7009601;2016-08-29
152170140;0,00553499999999998;0,01054;0,0189825;0,00638749999999999;0,00778999999999999;0,00616749999999999;0,00454499999999999;297,68728802;2016-09-14
152180080;0,0128775;0,03089;0,0751925;0,05047;0,049205;0,0229425;0,0159025;298,13846666;2016-09-14
153170020;0,01472;0,0141425;0,02099;0,01032;0,0104025;0,00721249999999998;0,00569999999999998;297,78982862;2016-09-14
153170080;0,00762499999999999;0,0167275;0,03936;0,017525;0,009825;0,00424249999999998;0,00245499999999998;296,34742418;2016-09-14
153170090;0,006415;0,0085875;0,0185975;0,00963249999999999;0,01219;0,00660749999999999;0,00405;296,37476834;2016-09-14
152170140;0,023575;0,0282225;0,0366375;0,0223925;0,0177725;0,0087525;0,00630500000000001;285,83017664;2017-04-10
152180080;6,24999999999931e-05;0,00933;0,02704;0,0206875;0,0144725;0,00427;0,00498499999999999;291,11785358;2017-04-10
153170020;0,00446250000000001;0,0082575;0,018735;0,0100175;0,01395;0,00900000000000001;0,00713;287,67932546;2017-04-10
153170080;0,00143750000000001;0,00525999999999999;0,0139775;0,00721249999999998;0,00710249999999998;0,00479250000000001;0,00405;283,6870781;2017-04-10
153170090;0,0132625;0,0155175;0,02242;0,015325;0,01318;0,00671749999999999;0,00481999999999999;285,87802892;2017-04-10
153190070;0,017085;0,0218975;0,0302575;0,02264;0,0231625;0,01285;0,0082025;285,09872036;2017-04-10
152170140;0,0105675;0,019945;0,03518;0,0188725;0,01384;0,00737750000000001;0,00564499999999998;287,7032516;2017-05-12
152180080;0,00811999999999999;0,016865;0,035015;0,0271225;0,02099;0,00592000000000001;0,00677249999999999;290,42399552;2017-05-12
153170020;0,0088075;0,013125;0,02242;0,01395;0,0203575;0,0083125;0,0055075;287,02648364;2017-05-12
153170080;0,00402249999999998;0,009605;0,01967;0,010925;0,0121625;0,0055625;0,003335;284,99617976;2017-05-12
153170090;0,0084775;0,013235;0,02297;0,0148025;0,0163975;0,00677249999999999;0,00473750000000001;286,75304204;2017-05-12
153190070;0,0161775;0,0184875;0,0260225;0,01736;0,0192025;0,00883500000000001;0,00608500000000001;286,54454282;2017-05-12
152170140;0,00952249999999999;0,01824;0,0311375;0,0102925;0,0105125;0,00669;0,00594749999999999;295,71167246;2017-05-28
152180080;0,00498499999999999;0,015435;0,04233;0,03111;0,0171125;0,00955;0,0055075;299,62530536;2017-05-28
153170020;0,007295;0,00930249999999999;0,01483;0,00625000000000001;0,01164;0,00605749999999999;0,00440750000000001;296,65504598;2017-05-28
153170090;0,00756999999999999;0,00985249999999999;0,0160125;0,0086975;0,0112;0,00688249999999999;0,00608500000000001;295,26391184;2017-05-28
153190070;0,00999;0,012465;0,0174425;0,0102375;0,01384;0,00745999999999999;0,0050125;294,60423398;2017-05-28
153190080;0,000117499999999993;0,00894500000000001;0,034795;0,0255;0,0132625;0,006415;0,00693749999999999;300,33967154;2017-05-28
153190070;0,00883500000000001;0,0152425;0,0266;0,0172225;0,0348225;0,0169475;0,0104575;296,01245822;2017-06-29
153190080;0,000942499999999985;0,00811999999999999;0,029515;0,0215675;0,024015;0,01252;0,007295;301,60433894;2017-06-29
153170130;0,00833999999999999;0,0205775;0,0452175;0,01241;9,00000000000067e-05;0,0020425;0,0021525;294,2487599;2017-07-15
152170140;0,0121075;0,0216225;0,0361425;0,026875;0,05201;0,0399925;0,0291025;294,05735078;2017-07-31
153170090;0,01142;0,0203025;0,04277;0,035455;0,09524;0,06477;0,050525;284,91414728;2017-07-31
153170020;0,012575;0,0172775;0,0344925;0,0243175;0,0450525;0,0300925;0,02396;287,5152605;2017-09-17
153170090;0,00146499999999999;0,00638749999999999;0,0163425;0,01065;0,01978;0,0141975;0,0124375;287,43322802;2017-09-17
153170020;0,02308;0,03111;0,0590775;0,0332825;0,0894375;0,0535225;0,037985;286,07285606;2017-10-19
153190080;0,00245499999999998;0,018185;0,04453;0,0412575;0,061745;0,03111;0,0182125;284,91414728;2017-10-19
152170140;0,0279475;0,03914;0,05762;0,041945;0,0457675;0,0269025;0,01769;285,92929922;2018-04-13
153170020;0,0251425;0,0325675;0,0462625;0,03925;0,0488475;0,034025;0,02352;287,44348208;2018-04-13
153170080;0,018405;0,02374;0,0346025;0,0278925;0,0316325;0,019725;0,0126575;283,39996442;2018-04-13
153170090;0,01483;0,0226125;0,035345;0,03012;0,03705;0,0283325;0,01956;285,14315462;2018-04-13
153190070;0,01604;0,02121;0,0312475;0,025445;0,02737;0,020165;0,0132075;287,55627674;2018-04-13
152170140;0,0184875;0,024015;0,0333925;0,0183775;0,0300375;0,012025;0,00778999999999999;301,37191358;2018-05-31
152180080;0,00575499999999998;0,014775;0,0446125;0,0312475;0,0204675;0,0153525;0,00922000000000001;306,84758162;2018-05-31
153170020;0,0118325;0,01527;0,0233825;0,0143625;0,025775;0,01274;0,0084775;301,785494;2018-05-31
153170090;0,01219;0,0159025;0,0260775;0,01692;0,02528;0,0108425;0,00740499999999999;299,34502772;2018-05-31
152180080;0,00443499999999999;0,01736;0,051405;0,034245;0,05542;0,0192575;0,00999;306,80656538;2018-08-03
153170020;0,0068;0,0122725;0,0283325;0,016975;0,018515;0,010925;0,00833999999999999;302,31186908;2018-08-03
153170080;0,003555;0,01472;0,0492325;0,0240425;0,0080925;0,00405;0,00297749999999999;301,22493872;2018-08-03
153170090;0,01362;0,0148025;0,02451;0,0148575;0,0178825;0,0087525;0,00603000000000001;301,8367643;2018-08-03
153190070;0,00140999999999999;0,0114475;0,0413125;0,0218975;0,0248675;0,0138125;0,0108425;301,97006708;2018-08-03
