"oid";"B1";"B2";"B3";"B4";"B5";"B6";"B7";"B10";"B11";"date"
153220050;0,146960154175758;0,113502681255341;0,0689476579427719;0,0464229248464108;0,0210413970053196;0,00549383740872145;0,00318642565980554;279,642181396484;279,857696533203;2014-10-29
153220120;0,144982367753983;0,110371194779873;0,0672995075583458;0,0426321774721146;0,0199426300823689;0,00521914567798376;0,00351605587638915;279,960876464844;279,992980957031;2014-10-29
153220190;0,142620012164116;0,110041566193104;0,0677390173077583;0,0434013158082962;0,0193383079022169;0,00401050131767988;0,00362593261525035;280,289764404297;280,494110107422;2014-10-29
154210040;0,145806446671486;0,113887250423431;0,0693871676921844;0,0444451458752155;0,0206568278372288;0,00554877566173673;0,00335124088451266;280,480438232422;280,462036132812;2014-10-29
154210060;0,143883600831032;0,112513788044453;0,0670248195528984;0,0428519323468208;0,0195031221956015;0,00439507002010942;0,0026919802185148;280,690307617188;280,628662109375;2014-10-29
154220020;0,146136075258255;0,112843416631222;0,0702112391591072;0,0465328022837639;0,0198876913636923;0,0126907639205456;0,00890001654624939;279,749450683594;280,066986083984;2014-10-29
154220070;0,140092849731445;0,107514396309853;0,0634538233280182;0,0388414300978184;0,0193932466208935;0,00560371391475201;0,00324136414565146;279,803070068359;279,983306884766;2014-10-29
154220080;0,138279885053635;0,104987233877182;0,0599377676844597;0,0362043902277946;0,0186241082847118;0,00741668045520782;0,00483457697555423;279,489532470703;279,98974609375;2014-10-29
154230020;0,142015695571899;0,109711930155754;0,064882218837738;0,0390611849725246;0,0195031221956015;0,0053839604370296;0,00285679544322193;279,817169189453;280,009063720703;2014-10-29
153210130;0,140493482351303;0,116764470934868;0,0994793474674225;0,0782946944236755;0,0691681504249573;0,0456327274441719;0,0352616533637047;278,48291015625;277,763153076172;2015-04-23
153220050;0,126748353242874;0,100447311997414;0,0774650126695633;0,0611755102872849;0,0596820749342442;0,0480111613869667;0,0362572744488716;280,843933105469;278,411193847656;2015-04-23
153220120;0,111565105617046;0,0854023396968842;0,0591566078364849;0,0398249253630638;0,0277391672134399;0,0250012036412954;0,015321534126997;279,732513427734;279,415283203125;2015-04-23
153220190;0,110818386077881;0,0872553065419197;0,0587970763444901;0,0415396094322205;0,0348468087613583;0,0192763712257147;0,0141323171555996;283,993194580078;283,778411865234;2015-04-23
154220070;0,117179311811924;0,0918738916516304;0,0632220730185509;0,0405163317918777;0,0313344746828079;0,0173680931329727;0,0127771636471152;282,408721923828;281,984741210938;2015-04-23
154220080;0,106586992740631;0,0810603201389313;0,0498088151216507;0,0312515050172806;0,0248905792832375;0,0149343470111489;0,00990091916173697;283,781860351562;283,222137451172;2015-04-23
153210200;0,136191129684448;0,110037080943584;0,0806972905993462;0,0590392760932446;0,0543890967965126;0,0290058068931103;0,0214010961353779;282,784545898438;280,996276855469;2015-05-09
153220050;0,143487542867661;0,118181318044662;0,0952901095151901;0,0699582025408745;0,0669009014964104;0,0367646664381027;0,0274900030344725;283,148071289062;281,388214111328;2015-05-09
153220190;0,117847330868244;0,0915905237197876;0,0618396587669849;0,0396164320409298;0,02659079618752;0,00888929050415754;0,00554938381537795;287,353973388672;286,161834716797;2015-05-09
154220070;0,124963901937008;0,097679428756237;0,0678514912724495;0,0448318272829056;0,0488397143781185;0,0222232267260551;0,0147726647555828;282,452667236328;281,3818359375;2015-05-09
153210200;0,121760286390781;0,0969813391566277;0,071319192647934;0,0480122640728951;0,0384686924517155;0,0157015081495047;0,0108683872967958;288,726531982422;287,260650634766;2015-05-25
153220050;0,117491438984871;0,0949450507760048;0,0784339383244514;0,0499258860945702;0,0284589827060699;0,00812062341719866;0,00527472514659166;289,059844970703;287,454437255859;2015-05-25
153220120;0,108266800642014;0,0824083834886551;0,0539739318192005;0,0336355715990067;0,023454125970602;0,00544646056368947;0,00323843583464622;288,436309814453;287,52099609375;2015-05-25
153220190;0,111333504319191;0,0879529714584351;0,0621681548655033;0,0396463051438332;0,0319672860205173;0,0122422687709332;0,00973984133452177;289,590026855469;288,490966796875;2015-05-25
154210040;0,122349090874195;0,100906722247601;0,0777224600315094;0,0479386635124683;0,038787629455328;0,017075389623642;0,0133708147332072;287,518981933594;285,932312011719;2015-05-25
154210060;0,120312802493572;0,0956074595451355;0,0649895220994949;0,0420260652899742;0,0345678515732288;0,0162903144955635;0,0123158702626824;285,348297119141;284,220336914062;2015-05-25
154220070;0,112363912165165;0,0880020409822464;0,0594449266791344;0,0365550704300404;0,0320899561047554;0,0149900326505303;0,0106721185147762;287,994262695312;286,875213623047;2015-05-25
154220080;0,109076410531998;0,0836841315031052;0,0548571422696114;0,0327523648738861;0,0331939682364464;0,0124630713835359;0,00807155575603247;289,206817626953;288,028015136719;2015-05-25
154230020;0,108070529997349;0,0834142565727234;0,0550534091889858;0,0327278301119804;0,0252696126699448;0,00836595986038446;0,00566726271063089;288,739471435547;287,653991699219;2015-05-25
153200140;0,12267892062664;0,0937427282333374;0,0600318126380444;0,0367580875754356;0,024617362767458;0,00818179361522198;0,00475071929395199;290,347351074219;289,146392822266;2015-06-10
153210110;0,11279358714819;0,0875044092535973;0,060847595334053;0,0368540622293949;0,0210423264652491;0,00614234386011958;0,00412688730284572;288,959197998047;287,823028564453;2015-06-10
153210130;0,109986342489719;0,0887280777096748;0,079394593834877;0,0522099211812019;0,014684041030705;0,00439081620424986;0,00321513321250677;290,607116699219;289,215026855469;2015-06-10
153210200;0,112049788236618;0,0885601192712784;0,0654303580522537;0,0422766022384167;0,0237535946071148;0,00914153549820185;0,0066941948607564;290,296356201172;289,086700439453;2015-06-10
153220050;0,11840807646513;0,0977016538381577;0,0944865271449089;0,0637748017907143;0,034814614802599;0,0191948246210814;0,0151399178430438;290,909393310547;289,566619873047;2015-06-10
153220120;0,105499558150768;0,0799704343080521;0,0525458306074142;0,0324632488191128;0,0250732395797968;0,00916552916169167;0,00587841495871544;289,910491943359;288,802642822266;2015-06-10
153220190;0,112145759165287;0,0912713930010796;0,0715247169137001;0,048466932028532;0,0403571203351021;0,0209703464061022;0,0159077104181051;291,425659179688;290,302337646484;2015-06-10
154210040;0,109722413122654;0,0850810632109642;0,0589041188359261;0,0325832143425941;0,0229378156363964;0,00652624014765024;0,00434282887727022;290,056304931641;288,922332763672;2015-06-10
154210060;0,107491016387939;0,0828016772866249;0,0524978451430798;0,029608016833663;0,0202745329588652;0,00467873830348253;0,00218341127038002;288,703247070312;287,687194824219;2015-06-10
154220020;0,102956242859364;0,077547088265419;0,0505543686449528;0,0300399009138346;0,0202265456318855;0,00463075144216418;0,00326312007382512;290,6884765625;289,744995117188;2015-06-10
154220070;0,109626442193985;0,0901197046041489;0,0788667351007462;0,0411728993058205;0,0221460293978453;0,00667020166292787;0,00405490677803755;290,538421630859;289,4296875;2015-06-10
154220080;0,106963157653809;0,0824177786707878;0,0582802854478359;0,0348626002669334;0,0302078556269407;0,014492092654109;0,0100772827863693;291,349884033203;290,426513671875;2015-06-10
154230020;0,105163648724556;0,083281546831131;0,0600558072328568;0,0331590585410595;0,0242094732820988;0,00818179361522198;0,00446279672905803;290,464569091797;289,510070800781;2015-06-10
153200140;0,127654954791069;0,100563324987888;0,0693262666463852;0,0459655337035656;0,0360652655363083;0,0137286987155676;0,0080470172688365;289,710632324219;287,505889892578;2015-07-12
153210200;0,121948882937431;0,0950279533863068;0,0654246881604195;0,0431368872523308;0,0224341079592705;0,00658392300829291;0,00421858765184879;289,692687988281;287,982818603516;2015-07-12
153220050;0,135165497660637;0,108902961015701;0,0861518532037735;0,0609622485935688;0,0426491908729076;0,0209222435951233;0,015362486243248;290,081878662109;288,430938720703;2015-07-12
154210060;0,126582011580467;0,0999780893325806;0,0663269236683846;0,0414543300867081;0,0280670188367367;0,00955888070166111;0,00680338684469461;288,79638671875;286,780944824219;2015-07-12
153200140;0,12089990824461;0,0942122563719749;0,0651082098484039;0,0404342114925385;0,0260701328516006;0,00824256520718336;0,00480592576786876;294,90087890625;292,902709960938;2015-08-13
153210130;0,121195241808891;0,098803386092186;0,0884397700428963;0,0612151436507702;0,0381789170205593;0,0111690787598491;0,00593357300385833;293,840881347656;291,588562011719;2015-08-13
153220120;0,129008233547211;0,110697381198406;0,10269645601511;0,0697530433535576;0,0444883741438389;0,0160823985934258;0,00931651517748833;293,407623291016;291,257202148438;2015-08-13
153220190;0,123047806322575;0,104065746068954;0,0926550254225731;0,05893300101161;0,0502071566879749;0,0207809302955866;0,0113033223897219;294,412689208984;292,490356445312;2015-08-13
154210040;0,146325677633286;0,126296505331993;0,109247550368309;0,0722231268882751;0,0828283876180649;0,0549325346946716;0,0334803871810436;292,303375244141;290,426513671875;2015-08-13
154230020;0,128766596317291;0,106455281376839;0,0825062021613121;0,0499118193984032;0,0371049679815769;0,0138002559542656;0,00880638882517815;293,519195556641;291,910308837891;2015-08-13
153200140;0,13896818459034;0,109001532196999;0,0728429332375526;0,0458262078464031;0,0332962870597839;0,0102517521008849;0,00546175939962268;290,9169921875;289,134460449219;2015-08-29
153210110;0,135580152273178;0,107541166245937;0,0757052451372147;0,0491266287863255;0,0315146446228027;0,0103977881371975;0,00598749052733183;290,896697998047;289,34326171875;2015-08-29
153210200;0,127840220928192;0,100531421601772;0,0719375088810921;0,0479583367705345;0,0264617875218391;0,00680529372766614;0,00394298136234283;290,726593017578;289,554718017578;2015-08-29
153220120;0,134353443980217;0,104357577860355;0,0736899450421333;0,0476078502833843;0,0345229916274548;0,0110695557668805;0,00639639236032963;290,866271972656;289,405853271484;2015-08-29
154220020;0,135434105992317;0,107628792524338;0,0770487785339355;0,0495939441025257;0,0318943373858929;0,0143991839140654;0,00925870425999165;290,492584228516;289,459442138672;2015-08-29
154220080;0,133448019623756;0,105963975191116;0,073251836001873;0,0423505418002605;0,0352823808789253;0,0221975259482861;0,0108358971774578;287,649780273438;286,966369628906;2015-08-29
154230020;0,118289440870285;0,0914479643106461;0,0586189925670624;0,0342601276934147;0,0229569151997566;0,00773992668837309;0,00478999223560095;291,3271484375;290,435394287109;2015-08-29
153200140;0,12109886854887;0,0919257402420044;0,0561430752277374;0,0321740098297596;0,01739751547575;0,00493815960362554;0,00262102321721613;286,345306396484;285,324310302734;2015-09-30
153210110;0,136027306318283;0,108791455626488;0,0701978355646133;0,0523824766278267;0,070349782705307;0,0372641123831272;0,0282234810292721;286,823181152344;285,542694091797;2015-09-30
153210130;0,121706642210484;0,091090053319931;0,0566748790442944;0,0330476835370064;0,0164098832756281;0,00395052786916494;0,00201324978843331;283,646209716797;283,175170898438;2015-09-30
154210040;0,117148339748383;0,0885070115327835;0,0518506765365601;0,0295909717679024;0,0146245500072837;0,00372261251322925;0,00235512224026024;286,749389648438;285,864898681641;2015-09-30
154210060;0,118857704102993;0,0907481759786606;0,0537879541516304;0,0309204757213593;0,0149284359067678;0,0027729666326195;0,00155741954222322;286,633361816406;285,757598876953;2015-09-30
154220020;0,121820598840714;0,092305600643158;0,0579284094274044;0,0347190611064434;0,0157641246914864;0,00334275420755148;0,00273498077876866;286,377044677734;285,779083251953;2015-09-30
154230020;0,126910701394081;0,0953824520111084;0,0556112751364708;0,0325918532907963;0,0174355022609234;0,00520406058058143;0,00319081079214811;286,271179199219;285,671691894531;2015-09-30
153210130;0,127392455935478;0,101608827710152;0,0860725492238998;0,0568816214799881;0,0279449708759785;0,00783171132206917;0,00513638230040669;291,137451171875;289,268737792969;2016-05-11
153220050;0,147429436445236;0,1210101172328;0,0959130376577377;0,0644844844937325;0,0504484288394451;0,019325003027916;0,0138580612838268;289,013397216797;287,505889892578;2016-05-11
153220120;0,125129386782646;0,0972352772951126;0,0660609975457191;0,0440152361989021;0,034581582993269;0,0112135875970125;0,00732315890491009;290,906860351562;289,104614257812;2016-05-11
153220190;0,125510811805725;0,100769720971584;0,0756217911839485;0,0506518483161926;0,0435829684138298;0,0188673064112663;0,0131460875272751;289,484710693359;287,877319335938;2016-05-11
154210040;0,12228149920702;0,0958113297820091;0,0655778720974922;0,0397433936595917;0,0343018807470798;0,00930651463568211;0,00577207328751683;290,224914550781;288,373870849609;2016-05-11
154210060;0,131842285394669;0,106007814407349;0,0796139240264893;0,053016621619463;0,0481599420309067;0,0155871408060193;0,00757743557915092;288,046356201172;286,640930175781;2016-05-11
154220070;0,138707756996155;0,109771102666855;0,0795122161507607;0,0549491196870804;0,0633910968899727;0,0373786240816116;0,0288349390029907;288,615203857422;286,908630371094;2016-05-11
153220190;0,146277368068695;0,122617356479168;0,102299027144909;0,0792732089757919;0,10954337567091;0,0592231824994087;0,0446125231683254;284,844879150391;283,225280761719;2016-05-27
154210060;0,137740254402161;0,111982554197311;0,0795415192842484;0,05361308157444;0,0672480687499046;0,020269550383091;0,0129764145240188;284,732086181641;282,873962402344;2016-05-27
154220080;0,117104820907116;0,0917861759662628;0,0648088976740837;0,0402951799333096;0,0539789572358131;0,0199768487364054;0,0122934449464083;290,099761962891;288,610931396484;2016-05-27
154230020;0,122568577528;0,0981768220663071;0,0734923630952835;0,0473443977534771;0,0574913695454597;0,0277578178793192;0,0181718580424786;287,775177001953;286,241302490234;2016-05-27
153200140;0,117809593677521;0,0896981135010719;0,0581624992191792;0,0349597558379173;0,0219576004892588;0,00727929174900055;0,00459744734689593;289,446166992188;288,451934814453;2016-06-12
153210200;0,12099427729845;0,0951815322041512;0,0702786892652512;0,0469083301723003;0,0261719264090061;0,0108710471540689;0,00783002749085426;288,96435546875;287,913513183594;2016-06-12
153220120;0,11598976701498;0,0886924266815186;0,0590963549911976;0,0358936116099358;0,0257409159094095;0,00905122421681881;0,00495662307366729;288,742065429688;287,641906738281;2016-06-12
154210060;0,118958950042725;0,0935532674193382;0,0612035170197487;0,0370429754257202;0,0252380706369877;0,00998508092015982;0,00720745651051402;287,393310546875;286,436706542969;2016-06-12
153220050;0,139130860567093;0,111672170460224;0,0898021832108498;0,0597915649414062;0,0421577766537666;0,0112029435113072;0,00581838563084602;292,521087646484;290,538757324219;2016-07-30
154220070;0,145791381597519;0,122186094522476;0,0983511283993721;0,0602764301002026;0,0560147203505039;0,0174806751310825;0,00949315540492535;292,002349853516;290,210601806641;2016-07-30
154220080;0,12731546163559;0,0976621136069298;0,0623179711401463;0,0382022932171822;0,0343999266624451;0,00854894332587719;0,00413411576300859;290,998138427734;289,557678222656;2016-07-30
153220050;0,115947581827641;0,0892301723361015;0,0659101977944374;0,040606115013361;0,0170958824455738;0,00494666211307049;0,00407691905274987;289,296966552734;287,820007324219;2016-08-15
153220190;0,118882969021797;0,0956445261836052;0,074879415333271;0,0456614941358566;0,0301420222967863;0,0128558855503798;0,00655025010928512;289,1552734375;287,318237304688;2016-08-15
154220020;0,115675792098045;0,0892845317721367;0,0613440461456776;0,0357409939169884;0,0181558802723885;0,00581640470772982;0,00462050829082727;289,471862792969;287,964752197266;2016-08-15
154220070;0,11072912812233;0,0880886390805244;0,0640076324343681;0,0347897112369537;0,0163620356470346;0,00600666087120771;0,00394102185964584;289,446166992188;288,024993896484;2016-08-15
154220080;0,104668110609055;0,0800163373351097;0,0516681559383869;0,0272881798446178;0,0192702375352383;0,00687640393152833;0,00467486726120114;289,610565185547;288,214599609375;2016-08-15
154230020;0,115757331252098;0,090127095580101;0,0583814829587936;0,0359312482178211;0,0250322837382555;0,0126928091049194;0,0085887098684907;289,767028808594;288,187530517578;2016-08-15
153200140;0,115131914615631;0,0879731103777885;0,0578338615596294;0,0336220003664494;0,018820283934474;0,00653016986325383;0,00344926910474896;291,291778564453;290,39697265625;2016-09-16
153210110;0,114060297608376;0,0878726467490196;0,0588719919323921;0,0358657017350197;0,0173468105494976;0,00529111176729202;0,00344926910474896;291,38525390625;290,518096923828;2016-09-16
153210130;0,113959833979607;0,0899489000439644;0,0763862431049347;0,0501650981605053;0,0253504533320665;0,0144333494827151;0,00840550009161234;290,851043701172;290,121765136719;2016-09-16
153210200;0,11399332433939;0,0868010222911835;0,0609482526779175;0,0363345332443714;0,0170789062976837;0,0049897194840014;0,00308090052567422;291,614868164062;290,919097900391;2016-09-16
153220050;0,11432820558548;0,0896475091576576;0,0761853158473969;0,0447400361299515;0,0175477378070354;0,0054585519246757;0,0038176376838237;291,162780761719;290,314178466797;2016-09-16
153220120;0,110175684094429;0,0836866348981857;0,0577668845653534;0,0341578125953674;0,0172798335552216;0,00589389679953456;0,00334880501031876;291,334747314453;290,281616210938;2016-09-16
153220190;0,112017527222633;0,0890782102942467;0,0682151615619659;0,0399512425065041;0,0201932936906815;0,0136631242930889;0,00529111176729202;291,390319824219;290,609619140625;2016-09-16
154210040;0,112151481211185;0,0886428654193878;0,0576329343020916;0,0306750535964966;0,015973798930645;0,00431995838880539;0,00284648430533707;291,056427001953;290,358520507812;2016-09-16
154210060;0,113926343619823;0,0879396200180054;0,0533464625477791;0,0296704117208719;0,0174807626754045;0,00431995838880539;0,0025450917892158;290,178955078125;289,310485839844;2016-09-16
154220020;0,111917063593864;0,0845573246479034;0,0532794892787933;0,0301727335900068;0,0130938272923231;0,00874038133770227;0,00438693445175886;290,515502929688;289,736083984375;2016-09-16
154220070;0,119050018489361;0,0970818549394608;0,0813089832663536;0,0418935492634773;0,021432351320982;0,00740085914731026;0,0037171735893935;290,326965332031;289,074737548828;2016-09-16
154220080;0,115198895335197;0,0885089188814163;0,0581017658114433;0,0314787663519382;0,0255513824522495;0,00850596465170383;0,0044204224832356;289,556640625;288,712829589844;2016-09-16
154230020;0,122298359870911;0,0936325863003731;0,058905478566885;0,035061988979578;0,0230732671916485;0,0102808317169547;0,00575994467362761;289,659332275391;288,631927490234;2016-09-16
153200140;0,122251190245152;0,0937737971544266;0,0592985041439533;0,0386334918439388;0,0270157232880592;0,00793838873505592;0,00458662491291761;287,665466308594;287,008880615234;2017-05-14
153210110;0,120764315128326;0,0944290235638618;0,0627006739377975;0,0393895283341408;0,024646807461977;0,00705634569749236;0,0044858199544251;286,514526367188;285,591827392578;2017-05-14
153220120;0,116958931088448;0,0890863612294197;0,0574588142335415;0,0371214188635349;0,0246216058731079;0,00650191865861416;0,00372978276573122;286,448455810547;285,554962158203;2017-05-14
153220190;0,115572862327099;0,0894643813371658;0,0596261210739613;0,0380538627505302;0,025806063786149;0,00819040089845657;0,00592229003086686;288,153076171875;287,560302734375;2017-05-14
154210060;0,121167533099651;0,0945046320557594;0,0610625930130482;0,0361889712512493;0,0235127527266741;0,00556947290897369;0,00350297149270773;284,562652587891;284,155090332031;2017-05-14
154220070;0,122452795505524;0,0953110679984093;0,06451515853405;0,0406747907400131;0,0335428416728973;0,0130290379747748;0,00884563289582729;285,649719238281;284,694702148438;2017-05-14
154210040;0,130200788378716;0,105413354933262;0,0777126103639603;0,0486037619411945;0,0403493754565716;0,0131099056452513;0,00864282716065645;288,912689208984;286,984588623047;2017-05-30
154210060;0,109637655317783;0,0849958881735802;0,0542361661791801;0,0299100074917078;0,0194463599473238;0,0040058046579361;0,00201504095457494;288,876525878906;287,278839111328;2017-05-30
154220070;0,113230742514133;0,0892687439918518;0,0631703212857246;0,0379944480955601;0,0297400634735823;0,0144937289878726;0,00992953963577747;290,512969970703;289,155364990234;2017-05-30
154220080;0,107282727956772;0,0806987509131432;0,0520754605531693;0,0289874579757452;0,0261955335736275;0,00733183603733778;0,00449135666713119;291,3701171875;289,667724609375;2017-05-30
154230020;0,11580416560173;0,0890016928315163;0,0570280887186527;0,0337215922772884;0,0232579428702593;0,0073075583204627;0,00444280123338103;290,767242431641;289,238922119141;2017-05-30
153200140;0,120198644697666;0,0950346663594246;0,0638428255915642;0,0448980815708637;0,0595611184835434;0,0256902184337378;0,0165048893541098;287,553009033203;285,499664306641;2017-06-15
153210110;0,119528882205486;0,0958957970142365;0,0657803490757942;0,0458309650421143;0,0350190661847591;0,0210975538939238;0,0166005697101355;289,018585205078;287,994873046875;2017-06-15
153220050;0,119935519993305;0,098168209195137;0,0802998691797256;0,0541790910065174;0,0282018315047026;0,0139215150848031;0,0110032586380839;289,864410400391;288,856506347656;2017-06-15
153220190;0,112663805484772;0,0866626277565956;0,0595611184835434;0,0370761975646019;0,0417167022824287;0,0179161764681339;0,0105726970359683;291,660247802734;290,429473876953;2017-06-15
154210040;0,108453862369061;0,0877390280365944;0,0627664178609848;0,0398030951619148;0,0205952301621437;0,00583651149645448;0,00361193926073611;289,325256347656;288,034027099609;2017-06-15
154210060;0,109291069209576;0,0856340602040291;0,0554946959018707;0,0345406644046307;0,0257858987897635;0,0111946202814579;0,0079414825886488;287,939514160156;286,993713378906;2017-06-15
154220020;0,104530960321426;0,0782188177108765;0,0479120165109634;0,0296609587967396;0,0170789714902639;0,00672155618667603;0,00447306409478188;290,155975341797;289,459442138672;2017-06-15
154220080;0,104794085025787;0,0786972194910049;0,0499930679798126;0,0274603068828583;0,023633087053895;0,00698467763140798;0,00430562300607562;291,541748046875;290,509246826172;2017-06-15
153200140;0,129241064190865;0,0997355356812477;0,0614812821149826;0,0392149016261101;0,0295741427689791;0,00727345515042543;0,0036024188157171;286,377044677734;285,216522216797;2017-09-19
153210110;0,121796064078808;0,09314826130867;0,0564035847783089;0,0349949263036251;0,0206538680940866;0,00459737284108996;0,00253884750418365;286,912719726562;286,100677490234;2017-09-19
153210130;0,120698183774948;0,0932168737053871;0,067759782075882;0,0462138876318932;0,0350635424256325;0,0171200670301914;0,00826840940862894;285,649719238281;285,164123535156;2017-09-19
153210200;0,122242078185081;0,0946921557188034;0,0613440461456776;0,0380827151238918;0,0222663786262274;0,00500907748937607;0,00308778765611351;286,273834228516;285,929260253906;2017-09-19
153220120;0,126496359705925;0,0972996205091476;0,0659757256507874;0,0450130812823772;0,0291281286627054;0,00809686537832022;0,00480322493240237;286,723022460938;285,809722900391;2017-09-19
154210040;0,132774859666824;0,104504458606243;0,0662158876657486;0,0413763523101807;0,0339656621217728;0,00768516026437283;0,00401412369683385;285,974182128906;284,954345703125;2017-09-19
154210060;0,136068508028984;0,106734521687031;0,0674510076642036;0,0429888665676117;0,0302260089665651;0,00713622011244297;0,00363672757521272;285,968872070312;284,812225341797;2017-09-19
154220070;0,128520578145981;0,102171458303928;0,0678970143198967;0,0428859367966652;0,0310151111334562;0,00957214180380106;0,00490615144371986;286,247344970703;285,419708251953;2017-09-19
154220080;0,122962564229965;0,0946578457951546;0,0604520179331303;0,0352007783949375;0,0275156181305647;0,00758223375305533;0,00384258013218641;286,0830078125;285,432006835938;2017-09-19
154230020;0,122756712138653;0,0938344299793243;0,0576043911278248;0,0352693945169449;0,0251826234161854;0,00603834027424455;0,00325933122076094;286,366485595703;285,855712890625;2017-09-19
153200140;0,108840867877007;0,0817632526159286;0,0498588792979717;0,0313739627599716;0,022516056895256;0,00726666627451777;0,00416374672204256;288,845520019531;288,160461425781;2018-05-01
153210100;0,117990501224995;0,0957131311297417;0,0822406262159348;0,0510523095726967;0,0295175164937973;0,0122525542974472;0,00792968366295099;292,596069335938;291,083831787109;2018-05-01
153210130;0,116213619709015;0,0904355198144913;0,072215810418129;0,0496201924979687;0,0241603385657072;0,00782360043376684;0,00487980525940657;290,143188476562;289,149383544922;2018-05-01
153210200;0,113906316459179;0,0877038910984993;0,0580272488296032;0,0376063250005245;0,0282710436731577;0,01161605771631;0,0072136246599257;288,205108642578;286,856964111328;2018-05-01
153220190;0,124859362840652;0,0999564453959465;0,0709693357348442;0,0520070530474186;0,0628274902701378;0,0340790748596191;0,0247703157365322;285,655059814453;284,694702148438;2018-05-01
154210060;0,108708262443542;0,0838053449988365;0,0521926991641521;0,0307639893144369;0,0198109485208988;0,00551630137488246;0,00312944012694061;286,191711425781;285,527313232422;2018-05-01
154220020;0,136608019471169;0,111572496592999;0,0826119184494019;0,0633844211697578;0,086271770298481;0,0554812625050545;0,0402053520083427;283,852355957031;281,391387939453;2018-05-01
154230020;0,125708028674126;0,100619457662106;0,0736744478344917;0,0532004833221436;0,0569929406046867;0,033495619893074;0,0234177596867085;286,411437988281;285,315093994141;2018-05-01
153200140;0,12267891317606;0,0950513631105423;0,062391821295023;0,0409574843943119;0,038852758705616;0,00897532608360052;0,00447556655853987;292,105285644531;289,896423339844;2018-06-02
153210110;0,144839018583298;0,117864653468132;0,0877211093902588;0,0608677081763744;0,0538035705685616;0,0192086491733789;0,0114671280607581;290,462036132812;287,711364746094;2018-06-02
154210040;0,125436827540398;0,0999865829944611;0,0712945684790611;0,0434976704418659;0,0410300604999065;0,00916886422783136;0,004620720166713;292,127868652344;289,810333251953;2018-06-02
154210060;0,125219106674194;0,0976641252636909;0,0639401227235794;0,0402075238525867;0,0357077643275261;0,0075963675044477;0,00389495259150863;291,526611328125;289,238922119141;2018-06-02
153210110;0,13817124068737;0,116665706038475;0,0990833193063736;0,0668369829654694;0,051790289580822;0,0159796364605427;0,00947295874357224;291,91943359375;289,390960693359;2018-06-18
153210130;0,129391998052597;0,104178622364998;0,0881750658154488;0,0623157992959023;0,0516228415071964;0,0162427742034197;0,0085639376193285;292,443572998047;289,801422119141;2018-06-18
153210200;0,133841425180435;0,108077846467495;0,0828883871436119;0,0578663796186447;0,0494938157498837;0,0123913949355483;0,00595648167654872;292,596069335938;289,890502929688;2018-06-18
153220120;0,133075937628746;0,105542153120041;0,0746115073561668;0,0524361729621887;0,0545173548161983;0,0164580699056387;0,00794197525829077;293,578643798828;291,174957275391;2018-06-18
154210060;0,14010888338089;0,113197073340416;0,0793001428246498;0,0552110821008682;0,068822480738163;0,0180847384035587;0,00947295874357224;290,701202392578;288,292755126953;2018-06-18
154220020;0,12487081438303;0,0983656719326973;0,070066399872303;0,0475800856947899;0,0457859672605991;0,00997531227767467;0,00576510885730386;293,7197265625;291,720275878906;2018-06-18
154220070;0,134272009134293;0,110996283590794;0,0898256525397301;0,0596844218671322;0,0591820701956749;0,0258114207535982;0,0166733637452126;293,697448730469;291,644195556641;2018-06-18
154220080;0,129344165325165;0,103700190782547;0,075185626745224;0,0500200912356377;0,0564789287745953;0,0193047411739826;0,0115780606865883;294,488861083984;292,175872802734;2018-06-18
154230020;0,146926537156105;0,125755921006203;0,108484514057636;0,0731283724308014;0,0558091215789318;0,0195918008685112;0,0116019817069173;294,606750488281;291,705657958984;2018-06-18
153200140;0,108685240149498;0,0831604972481728;0,053244911134243;0,0340169109404087;0,0229433216154575;0,00911942776292562;0,00586248934268951;290,731689453125;289,706359863281;2018-07-04
153210200;0,117756418883801;0,0915561616420746;0,0690953433513641;0,0483233146369457;0,0392280146479607;0,0241013448685408;0,015898684039712;288,41552734375;287,033172607422;2018-07-04
154210060;0,112207561731339;0,0877443328499794;0,0564294755458832;0,0359228253364563;0,0264415144920349;0,0125934956595302;0,00902292598038912;288,114044189453;286,932952880859;2018-07-04
153220120;0,143611669540405;0,118535436689854;0,0938560590147972;0,068779818713665;0,0952698513865471;0,0291935987770557;0,0191978290677071;291,695495605469;289,426696777344;2018-07-20
154220080;0,129027277231216;0,103231742978096;0,0759728103876114;0,0485402494668961;0,0474737025797367;0,0236624423414469;0,014162739738822;292,892974853516;290,813079833984;2018-07-20
153200140;0,123805925250053;0,0963484421372414;0,0688128769397736;0,0439840257167816;0,0248028263449669;0,00731332041323185;0,00413814233615994;294,390563964844;291,828491210938;2018-08-05
153210110;0,121879994869232;0,0943184122443199;0,0655075684189796;0,0403403788805008;0,0231631863862276;0,00580380950123072;0,00338338664732873;294,370880126953;292,519439697266;2018-08-05
153210130;0,138172298669815;0,11706517636776;0,0968949869275093;0,0740441158413887;0,0713374093174934;0,0262863114476204;0,0184004176408052;290,375396728516;289,575531005859;2018-08-05
153220120;0,129505634307861;0,106342442333698;0,0952813699841499;0,0624625235795975;0,0301641933619976;0,0119199315086007;0,00569970533251762;294,866607666016;292,925903320312;2018-08-05
